sample#;AD1;AD2;RSSIrx;RSSItx
5167;227;0;91;93
5168;226;0;92;92
5169;227;0;92;92
5170;227;0;92;92
5171;227;0;92;92
5172;226;0;92;92
5173;226;0;93;92
5174;226;0;92;93
5175;225;0;92;93
5176;225;0;92;93
5177;224;0;93;93
5178;226;0;93;94
5179;225;0;93;93
5180;226;0;93;93
5181;225;0;93;93
5182;225;0;93;93
5183;225;0;93;93
5184;225;0;94;94
5185;226;0;95;94
5186;226;0;96;94
5187;226;0;95;94
5188;226;0;96;95
5189;226;0;96;95
5190;226;0;97;95
5191;227;0;97;95
5192;226;0;98;96
5193;227;0;98;96
5194;227;0;98;96
5195;225;0;98;97
5196;227;0;97;97
5197;227;0;97;98
5198;227;0;96;98
5199;227;0;96;97
5200;227;0;96;97
5201;226;0;96;97
5202;226;0;95;96
5203;227;0;94;96
5204;227;0;95;95
5205;227;0;94;94
5206;227;0;93;93
5207;226;0;93;93
5208;226;0;93;93
5209;227;0;93;93
5210;226;0;91;93
5211;226;0;91;93
5212;226;0;93;93
5213;225;0;94;93
5214;226;0;93;94
5215;226;0;94;94
5216;226;0;93;94
5217;229;0;94;94
5218;227;0;93;93
5219;226;0;93;94
5220;225;0;92;94
5221;226;0;92;94
5222;225;0;91;93
5223;226;0;92;93
5224;226;0;91;92
5225;226;0;91;92
5226;226;0;90;92
5227;226;0;90;91
5228;226;0;90;91
5229;226;0;91;91
5230;226;0;88;91
5231;227;0;90;92
5232;225;0;89;92
5233;225;0;92;92
5234;225;0;92;92
5235;226;0;92;93
5236;225;0;92;93
5237;225;0;92;93
5238;224;0;92;93
5239;225;0;91;91
5240;224;0;91;90
5241;226;0;91;90
5242;225;0;91;89
5243;225;0;91;89
5244;224;0;90;88
5245;224;0;92;88
5246;225;0;90;87
5247;226;0;91;89
5248;227;0;88;89
5249;227;0;90;89
5250;227;0;87;90
5251;226;0;90;87
5252;227;0;89;87
5253;226;0;91;87
5254;228;0;88;89
5255;227;0;90;89
5256;228;0;88;89
5257;227;0;90;89
5258;226;0;90;89
5259;226;0;92;93
5260;227;0;91;93
5261;227;0;92;94
5262;226;0;92;94
5263;226;0;93;93
5264;226;0;93;93
5265;225;0;94;94
5266;227;0;92;93
5267;227;0;92;93
5268;227;0;90;93
5269;226;0;89;92
5270;226;0;88;91
5271;227;0;87;90
5272;226;0;84;88
5273;227;0;82;86
5274;226;0;79;86
5275;225;0;80;84
5276;225;0;79;83
5277;227;0;78;81
5278;226;0;79;82
5279;226;0;83;82
5280;227;0;86;83
5281;226;0;88;83
5282;226;0;88;83
5283;227;0;89;84
5284;227;0;88;84
5285;226;0;88;86
5286;226;0;88;87
5287;226;0;87;87
5288;226;0;87;87
5289;226;0;88;87
5290;226;0;88;87
5291;226;0;87;87
5292;226;0;88;88
5293;226;0;88;87
5294;225;0;90;88
5295;225;0;91;88
5296;226;0;91;89
5297;226;0;92;90
5298;226;0;92;91
5299;225;0;92;91
5300;226;0;93;92
5301;226;0;93;92
5302;225;0;93;92
5303;227;0;94;93
5304;226;0;93;92
5305;226;0;93;92
5306;226;0;92;91
5307;226;0;91;91
5308;225;0;89;91
5309;227;0;88;90
5310;226;0;89;90
5311;226;0;89;90
5312;227;0;90;91
5313;226;0;90;91
5314;227;0;92;92
5315;226;0;92;92
5316;226;0;94;92
5317;227;0;95;93
5318;226;0;95;94
5319;226;0;96;95
5320;226;0;96;95
5321;227;0;96;96
5322;227;0;96;95
5323;227;0;95;96
5324;227;0;95;96
5325;226;0;95;95
5326;227;0;94;94
5327;226;0;93;93
5328;226;0;89;92
5329;227;0;88;90
5330;226;0;85;88
5331;225;0;84;87
5332;226;0;82;86
5333;226;0;78;84
5334;225;0;82;82
5335;227;0;83;82
5336;226;0;87;83
5337;227;0;84;85
5338;225;0;88;86
5339;226;0;90;88
5340;225;0;92;89
5341;226;0;92;90
5342;226;0;94;93
5343;226;0;94;94
5344;225;0;95;94
5345;224;0;95;94
5346;226;0;96;95
5347;225;0;95;95
5348;226;0;95;95
5349;226;0;94;95
5350;226;0;94;95
5351;225;0;93;94
5352;226;0;92;93
5353;225;0;91;93
5354;226;0;91;92
5355;226;0;90;92
5356;226;0;90;90
5357;226;0;90;89
5358;225;0;88;89
5359;225;0;88;89
5360;225;0;88;89
5361;224;0;88;88
5362;225;0;88;88
5363;224;0;88;87
5364;225;0;89;88
5365;225;0;89;88
5366;224;0;89;88
5367;225;0;89;88
5368;224;0;88;88
5369;225;0;87;88
5370;225;0;86;88
5371;224;0;86;87
5372;225;0;85;87
5373;226;0;86;86
5374;226;0;86;86
5375;226;0;86;86
5376;226;0;86;85
5377;226;0;86;85
5378;227;0;87;86
5379;228;0;87;86
5380;226;0;87;87
5381;226;0;86;87
5382;225;0;86;86
5383;224;0;86;86
5384;222;0;85;87
5385;223;0;85;87
5386;221;0;83;87
5387;224;0;85;87
5388;223;0;84;87
5389;224;0;85;87
5390;222;0;85;88
5391;224;0;85;89
5392;223;0;85;89
5393;223;0;87;89
5394;222;0;87;89
5395;224;0;88;89
5396;223;0;90;89
5397;224;0;90;90
5398;223;0;90;90
5399;223;0;91;91
5400;224;0;92;91
5401;223;0;91;91
5402;224;0;92;92
5403;224;0;91;92
5404;223;0;92;93
5405;225;0;90;92
5406;225;0;90;91
5407;226;0;89;90
5408;227;0;88;89
5409;227;0;86;89
5410;227;0;85;89
5411;227;0;85;89
5412;227;0;86;88
5413;226;0;87;88
5414;227;0;88;89
5415;226;0;88;89
5416;226;0;88;89
5417;227;0;88;89
5418;226;0;88;89
5419;226;0;88;90
5420;225;0;87;90
5421;226;0;88;88
5422;227;0;88;89
5423;226;0;87;89
5424;226;0;86;89
5425;225;0;88;89
5426;225;0;88;89
5427;226;0;90;89
5428;226;0;91;89
5429;225;0;92;91
5430;225;0;91;90
5431;225;0;90;90
5432;224;0;89;91
5433;225;0;89;90
5434;225;0;87;90
5435;226;0;87;89
5436;226;0;88;89
5437;225;0;90;88
5438;225;0;90;87
5439;226;0;91;87
5440;225;0;91;88
5441;226;0;90;88
5442;225;0;90;89
5443;225;0;91;90
5444;225;0;91;90
5445;225;0;92;91
5446;225;0;92;92
5447;226;0;93;92
5448;226;0;94;92
5449;225;0;94;92
5450;225;0;94;92
5451;225;0;94;92
5452;226;0;94;91
5453;226;0;94;92
5454;226;0;93;92
5455;226;0;93;93
5456;225;0;93;93
5457;226;0;93;93
5458;225;0;94;94
5459;226;0;94;94
5460;226;0;95;95
5461;226;0;95;95
5462;225;0;95;94
5463;225;0;94;94
5464;225;0;92;93
5465;225;0;90;93
5466;225;0;91;92
5467;226;0;90;92
5468;224;0;92;92
5469;225;0;92;92
5470;225;0;93;92
5471;224;0;90;92
5472;225;0;87;92
5473;225;0;89;92
5474;225;0;93;93
5475;225;0;96;93
5476;224;0;95;91
5477;224;0;94;90
5478;224;0;91;88
5479;224;0;87;87
5480;221;0;86;87
5481;222;0;85;85
5482;223;0;86;84
5483;222;0;86;83
5484;223;0;83;84
5485;222;0;83;83
5486;222;0;84;84
5487;222;0;85;85
5488;224;0;84;85
5489;226;0;81;83
5490;226;0;82;84
5491;226;0;82;84
5492;227;0;87;85
5493;227;0;88;86
5494;227;0;87;87
5495;227;0;86;87
5496;226;0;86;87
5497;226;0;88;90
5498;228;0;90;90
5499;227;0;90;90
5500;227;0;91;90
5501;226;0;89;90
5502;226;0;88;90
5503;226;0;86;90
5504;225;0;88;91
5505;225;0;92;91
5506;227;0;93;91
5507;226;0;91;93
5508;226;0;91;93
5509;225;0;92;93
5510;225;0;93;93
5511;226;0;90;93
5512;226;0;90;94
5513;225;0;88;93
5514;226;0;90;91
5515;225;0;88;88
5516;226;0;87;88
5517;224;0;86;87
5518;225;0;86;86
5519;225;0;85;85
5520;225;0;82;85
5521;225;0;84;84
5522;224;0;86;85
5523;224;0;89;86
5524;224;0;87;84
5525;225;0;88;85
5526;226;0;86;86
5527;225;0;86;86
5528;225;0;85;86
5529;226;0;88;87
5530;224;0;86;86
5531;225;0;87;86
5532;226;0;87;86
5533;226;0;89;85
5534;225;0;86;84
5535;226;0;85;85
5536;225;0;87;84
5537;225;0;86;84
5538;226;0;87;85
5539;226;0;88;87
5540;226;0;91;88
5541;226;0;91;90
5542;225;0;94;90
5543;225;0;95;91
5544;225;0;95;92
5545;225;0;95;92
5546;225;0;92;92
5547;225;0;90;92
5548;224;0;83;91
5549;225;0;84;90
5550;225;0;85;89
5551;225;0;86;90
5552;226;0;89;90
5553;226;0;91;89
5554;225;0;92;89
5555;225;0;92;89
5556;224;0;91;89
5557;225;0;90;89
5558;226;0;87;89
5559;225;0;88;88
5560;224;0;88;89
5561;224;0;90;88
5562;224;0;90;89
5563;226;0;92;89
5564;226;0;92;91
5565;225;0;93;91
5566;225;0;93;91
5567;224;0;93;92
5568;225;0;91;90
5569;225;0;91;90
5570;225;0;88;87
5571;225;0;87;85
5572;225;0;84;82
5573;225;0;85;82
5574;225;0;82;81
5575;225;0;82;80
5576;225;0;83;81
5577;225;0;86;81
5578;225;0;86;83
5579;225;0;87;85
5580;225;0;87;86
5581;225;0;90;86
5582;224;0;89;87
5583;225;0;90;88
5584;226;0;89;87
5585;225;0;89;88
5586;224;0;89;88
5587;225;0;89;87
5588;226;0;87;88
5589;225;0;88;88
5590;225;0;87;87
5591;225;0;86;87
5592;225;0;85;87
5593;226;0;85;87
5594;225;0;85;85
5595;225;0;85;84
5596;224;0;83;83
5597;225;0;83;81
5598;225;0;83;82
5599;225;0;82;81
5600;226;0;83;79
5601;226;0;85;79
5602;225;0;82;80
5603;225;0;80;80
5604;225;0;81;80
5605;225;0;84;82
5606;225;0;81;81
5607;226;0;80;82
5608;225;0;79;84
5609;225;0;79;83
5610;225;0;79;84
5611;225;0;80;84
5612;225;0;82;84
5613;225;0;83;83
5614;226;0;82;83
5615;226;0;82;83
5616;225;0;82;82
5617;224;0;82;83
5618;226;0;83;81
5619;225;0;82;82
5620;225;0;81;82
5621;226;0;82;81
5622;225;0;83;82
5623;225;0;83;81
5624;224;0;83;81
5625;224;0;82;81
5626;225;0;82;82
5627;226;0;82;81
5628;226;0;84;81
5629;225;0;81;82
5630;226;0;83;81
5631;226;0;82;82
5632;226;0;84;82
5633;225;0;83;80
5634;226;0;85;81
5635;224;0;85;81
5636;224;0;86;81
5637;224;0;85;81
5638;226;0;87;83
5639;225;0;87;83
5640;225;0;89;83
5641;225;0;90;86
5642;225;0;91;87
5643;225;0;92;88
5644;227;0;93;89
5645;226;0;93;90
5646;225;0;94;91
5647;225;0;94;92
5648;225;0;94;92
5649;224;0;94;93
5650;226;0;93;93
5651;225;0;93;94
5652;226;0;93;94
5653;225;0;94;94
5654;225;0;93;94
5655;224;0;92;93
5656;225;0;92;93
5657;224;0;91;93
5658;225;0;90;92
5659;225;0;87;91
5660;225;0;86;90
5661;225;0;84;88
5662;225;0;82;88
5663;226;0;81;86
5664;225;0;83;86
5665;225;0;84;85
5666;225;0;85;85
5667;224;0;84;84
5668;224;0;84;84
5669;224;0;85;85
5670;225;0;85;85
5671;225;0;86;85
5672;225;0;86;84
5673;225;0;86;85
5674;224;0;85;85
5675;225;0;87;87
5676;225;0;88;87
5677;224;0;89;88
5678;225;0;90;87
5679;225;0;89;87
5680;225;0;88;87
5681;225;0;87;87
5682;225;0;85;87
5683;225;0;86;87
5684;225;0;86;87
5685;226;0;87;87
5686;225;0;87;87
5687;226;0;88;87
5688;225;0;87;88
5689;225;0;88;88
5690;225;0;87;87
5691;225;0;88;87
5692;225;0;88;87
5693;225;0;88;87
5694;225;0;87;87
5695;225;0;87;87
5696;226;0;87;88
5697;226;0;87;88
5698;226;0;86;87
5699;225;0;88;88
5700;225;0;88;88
5701;225;0;88;88
5702;224;0;87;88
5703;225;0;88;87
5704;225;0;87;87
5705;225;0;86;86
5706;224;0;83;87
5707;225;0;82;86
5708;224;0;82;85
5709;224;0;82;83
5710;224;0;80;82
5711;224;0;79;81
5712;225;0;78;80
5713;225;0;76;80
5714;225;0;76;79
5715;225;0;77;78
5716;225;0;78;78
5717;225;0;79;79
5718;225;0;78;79
5719;224;0;79;79
5720;225;0;79;78
5721;225;0;79;79
5722;224;0;79;79
5723;225;0;79;79
5724;223;0;80;79
5725;223;0;81;79
5726;220;0;82;80
5727;222;0;82;80
5728;220;0;82;81
5729;220;0;81;80
5730;220;0;82;81
5731;220;0;82;81
5732;221;0;82;82
5733;223;0;82;83
5734;223;0;82;83
5735;222;0;83;84
5736;224;0;84;84
5737;226;0;84;84
5738;226;0;85;84
5739;227;0;85;85
5740;227;0;85;85
5741;227;0;85;85
5742;227;0;87;86
5743;226;0;86;86
5744;226;0;87;86
5745;227;0;86;86
5746;227;0;87;86
5747;226;0;87;85
5748;226;0;88;85
5749;225;0;87;85
5750;224;0;87;84
5751;224;0;85;85
5752;225;0;86;84
5753;225;0;85;84
5754;224;0;86;84
5755;225;0;86;84
5756;224;0;86;84
5757;224;0;85;84
5758;224;0;85;84
5759;225;0;85;84
5760;225;0;86;84
5761;225;0;85;84
5762;224;0;84;84
5763;224;0;84;84
5764;225;0;84;84
5765;225;0;84;84
5766;225;0;85;85
5767;225;0;84;84
5768;225;0;84;84
5769;224;0;83;85
5770;223;0;83;85
5771;223;0;84;85
5772;224;0;84;84
5773;224;0;83;84
5774;223;0;82;83
5775;224;0;82;84
5776;223;0;83;84
5777;223;0;82;83
5778;223;0;82;83
5779;224;0;82;83
5780;224;0;82;82
5781;225;0;83;82
5782;224;0;84;83
5783;225;0;84;82
5784;225;0;84;82
5785;225;0;83;82
5786;227;0;84;82
5787;225;0;85;83
5788;225;0;85;84
5789;225;0;84;84
5790;225;0;85;84
5791;224;0;84;84
5792;225;0;85;84
5793;224;0;83;84
5794;225;0;84;85
5795;224;0;83;84
5796;225;0;83;84
5797;225;0;81;83
5798;224;0;82;82
5799;225;0;81;82
5800;224;0;81;81
5801;225;0;79;81
5802;225;0;78;80
5803;225;0;78;78
5804;225;0;78;76
5805;225;0;77;76
5806;224;0;78;74
5807;224;0;76;73
5808;224;0;76;73
5809;225;0;76;73
5810;225;0;78;73
5811;225;0;78;74
5812;224;0;81;76
5813;224;0;81;76
5814;224;0;82;78
5815;224;0;82;79
5816;224;0;82;80
5817;225;0;82;80
5818;225;0;82;79
5819;225;0;80;80
5820;224;0;81;80
5821;223;0;81;80
5822;224;0;85;79
5823;225;0;85;80
5824;225;0;83;80
5825;224;0;82;81
5826;224;0;82;81
5827;224;0;82;82
5828;225;0;84;82
5829;224;0;84;82
5830;224;0;84;83
5831;224;0;84;82
5832;224;0;83;82
5833;225;0;83;81
5834;224;0;83;81
5835;224;0;82;81
5836;224;0;82;81
5837;224;0;83;81
5838;224;0;82;81
5839;225;0;82;81
5840;225;0;82;81
5841;225;0;83;82
5842;224;0;83;82
5843;223;0;82;82
5844;225;0;83;82
5845;225;0;84;82
5846;225;0;83;82
5847;225;0;83;82
5848;225;0;84;83
5849;224;0;83;83
5850;224;0;84;83
5851;223;0;85;83
5852;225;0;86;83
5853;225;0;85;83
5854;224;0;84;84
5855;224;0;84;83
5856;223;0;85;83
5857;224;0;83;83
5858;224;0;82;83
5859;224;0;82;83
5860;225;0;80;83
5861;225;0;80;83
5862;225;0;81;83
5863;225;0;82;83
5864;224;0;83;82
5865;224;0;82;82
5866;223;0;81;82
5867;224;0;82;82
5868;225;0;82;82
5869;225;0;80;82
5870;225;0;80;81
5871;225;0;80;81
5872;224;0;80;81
5873;224;0;80;80
5874;223;0;82;80
5875;225;0;81;79
5876;225;0;80;78
5877;225;0;77;79
5878;225;0;78;80
5879;225;0;77;79
5880;224;0;80;79
5881;224;0;79;80
5882;224;0;76;79
5883;224;0;76;79
5884;224;0;75;78
5885;224;0;75;77
5886;224;0;76;79
5887;224;0;75;78
5888;225;0;77;77
5889;225;0;76;75
5890;224;0;78;74
5891;225;0;78;75
5892;225;0;76;75
5893;224;0;75;76
5894;224;0;77;75
5895;223;0;79;75
5896;224;0;79;76
5897;225;0;80;78
5898;224;0;79;79
5899;224;0;80;78
5900;224;0;79;78
5901;224;0;79;77
5902;224;0;79;77
5903;224;0;77;78
5904;224;0;76;78
5905;224;0;75;78
5906;225;0;79;79
5907;225;0;78;78
5908;224;0;79;79
5909;224;0;78;80
5910;224;0;79;81
5911;224;0;78;80
5912;224;0;79;81
5913;224;0;78;81
5914;224;0;81;81
5915;224;0;80;82
5916;223;0;82;81
5917;223;0;80;81
5918;223;0;82;82
5919;224;0;78;83
5920;224;0;79;83
5921;224;0;78;84
5922;224;0;82;84
5923;223;0;82;84
5924;224;0;83;84
5925;223;0;83;85
5926;224;0;84;84
5927;223;0;84;85
5928;224;0;84;83
5929;225;0;84;82
5930;224;0;84;82
5931;225;0;82;82
5932;225;0;83;82
5933;224;0;81;81
5934;224;0;81;81
5935;223;0;81;81
5936;225;0;81;82
5937;225;0;80;83
5938;225;0;80;82
5939;224;0;81;82
5940;224;0;81;81
5941;223;0;82;81
5942;224;0;82;80
5943;224;0;80;79
5944;224;0;79;79
5945;224;0;78;79
5946;224;0;78;79
5947;224;0;79;79
5948;224;0;79;80
5949;225;0;79;81
5950;224;0;80;80
5951;224;0;80;81
5952;224;0;80;81
5953;225;0;80;81
5954;225;0;80;82
5955;224;0;80;82
5956;225;0;82;82
5957;225;0;81;82
5958;225;0;82;83
5959;224;0;82;83
5960;224;0;83;83
5961;224;0;84;83
5962;224;0;84;83
5963;223;0;85;83
5964;223;0;85;84
5965;224;0;86;84
5966;224;0;87;85
5967;225;0;87;85
5968;224;0;88;86
5969;224;0;88;87
5970;224;0;88;87
5971;224;0;88;87
5972;223;0;89;87
5973;224;0;88;88
5974;224;0;88;87
5975;224;0;87;88
5976;224;0;87;88
5977;225;0;86;87
5978;224;0;86;87
5979;224;0;84;87
5980;225;0;85;87
5981;224;0;84;87
5982;224;0;85;87
5983;223;0;85;86
5984;224;0;86;85
5985;224;0;85;86
5986;224;0;86;85
5987;223;0;86;85
5988;223;0;87;85
5989;223;0;86;86
5990;223;0;88;86
5991;224;0;88;86
5992;223;0;89;87
5993;223;0;88;88
5994;224;0;88;88
5995;223;0;88;88
5996;223;0;88;88
5997;223;0;88;89
5998;224;0;88;88
5999;224;0;88;88
6000;223;0;89;88
6001;224;0;89;88
6002;224;0;89;87
6003;223;0;88;87
6004;223;0;88;87
6005;222;0;87;87
6006;224;0;87;88
6007;224;0;86;88
6008;224;0;84;87
6009;223;0;84;87
6010;223;0;81;86
6011;225;0;80;85
6012;225;0;79;83
6013;225;0;80;81
6014;223;0;82;81
6015;223;0;81;80
6016;225;0;82;81
6017;225;0;83;80
6018;225;0;83;82
6019;224;0;85;82
6020;224;0;86;83
6021;224;0;89;85
6022;224;0;89;85
6023;223;0;90;86
6024;224;0;90;86
6025;224;0;91;88
6026;224;0;90;88
6027;224;0;91;89
6028;223;0;91;89
6029;223;0;91;90
6030;223;0;89;90
6031;224;0;89;91
6032;224;0;88;90
6033;225;0;88;90
6034;225;0;84;89
6035;224;0;84;87
6036;224;0;82;85
6037;223;0;85;83
6038;223;0;82;82
6039;223;0;82;81
6040;224;0;80;80
6041;224;0;81;80
6042;224;0;77;80
6043;223;0;78;81
6044;224;0;78;82
6045;223;0;77;83
6046;225;0;73;82
6047;224;0;75;81
6048;224;0;76;80
6049;224;0;79;79
6050;224;0;77;77
6051;223;0;78;75
6052;223;0;79;75
6053;223;0;82;74
6054;223;0;84;75
6055;224;0;85;76
6056;224;0;84;78
6057;224;0;85;79
6058;224;0;86;82
6059;224;0;85;84
6060;223;0;86;84
6061;223;0;88;85
6062;224;0;89;86
6063;224;0;89;86
6064;224;0;89;87
6065;223;0;89;87
6066;224;0;89;87
6067;224;0;89;87
6068;223;0;89;88
6069;223;0;89;88
6070;224;0;89;88
6071;224;0;89;89
6072;225;0;89;88
6073;223;0;89;88
6074;224;0;89;87
6075;223;0;89;87
6076;224;0;87;87
6077;223;0;86;88
6078;223;0;86;87
6079;224;0;86;87
6080;224;0;86;85
6081;224;0;85;84
6082;224;0;84;84
6083;224;0;83;83
6084;223;0;83;82
6085;223;0;83;81
6086;224;0;83;80
6087;225;0;82;79
6088;224;0;81;80
6089;224;0;81;79
6090;224;0;81;76
6091;224;0;83;76
6092;224;0;84;76
6093;224;0;84;77
6094;224;0;84;78
6095;224;0;85;79
6096;224;0;84;80
6097;224;0;86;82
6098;225;0;86;84
6099;223;0;87;85
6100;224;0;87;85
6101;223;0;87;85
6102;223;0;86;84
6103;224;0;87;83
6104;224;0;84;83
6105;224;0;83;82
6106;224;0;81;83
6107;223;0;79;82
6108;224;0;79;81
6109;223;0;80;79
6110;224;0;79;78
6111;224;0;76;78
6112;224;0;77;78
6113;224;0;76;78
6114;224;0;79;77
6115;223;0;78;76
6116;223;0;80;76
6117;224;0;79;77
6118;224;0;79;76
6119;225;0;79;77
6120;224;0;80;76
6121;223;0;79;76
6122;223;0;81;76
6123;224;0;80;77
6124;224;0;81;78
6125;224;0;82;79
6126;223;0;82;81
6127;224;0;84;82
6128;224;0;84;84
6129;224;0;85;84
6130;224;0;84;84
6131;223;0;84;85
6132;223;0;82;85
6133;224;0;84;85
6134;223;0;84;86
6135;224;0;87;86
6136;224;0;86;86
6137;224;0;87;87
6138;223;0;86;88
6139;224;0;88;88
6140;223;0;88;89
6141;224;0;90;89
6142;223;0;89;89
6143;224;0;91;90
6144;224;0;90;89
6145;223;0;90;89
6146;224;0;90;89
6147;224;0;90;89
6148;223;0;89;89
6149;224;0;89;90
6150;224;0;89;89
6151;224;0;90;89
6152;224;0;89;90
6153;223;0;89;90
6154;224;0;89;90
6155;223;0;89;90
6156;223;0;90;89
6157;223;0;89;89
6158;224;0;90;89
6159;222;0;90;88
6160;224;0;90;88
6161;224;0;90;87
6162;223;0;91;87
6163;222;0;91;87
6164;222;0;91;87
6165;223;0;91;88
6166;224;0;91;89
6167;223;0;90;90
6168;223;0;91;90
6169;223;0;90;91
6170;223;0;91;91
6171;222;0;91;91
6172;222;0;91;92
6173;224;0;91;91
6174;223;0;91;91
6175;223;0;91;91
6176;222;0;91;91
6177;224;0;91;91
6178;223;0;91;91
6179;224;0;92;91
6180;222;0;92;91
6181;223;0;91;90
6182;222;0;91;90
6183;223;0;90;90
6184;224;0;89;90
6185;223;0;89;90
6186;224;0;89;90
6187;223;0;89;90
6188;223;0;87;89
6189;223;0;88;88
6190;223;0;88;87
6191;222;0;88;86
6192;223;0;86;84
6193;224;0;84;83
6194;224;0;82;82
6195;224;0;76;82
6196;224;0;74;81
6197;224;0;74;82
6198;223;0;78;82
6199;224;0;81;82
6200;224;0;85;83
6201;224;0;84;84
6202;224;0;85;84
6203;223;0;86;84
6204;224;0;87;85
6205;224;0;87;84
6206;223;0;88;85
6207;224;0;87;85
6208;224;0;86;85
6209;223;0;85;85
6210;224;0;86;85
6211;224;0;86;84
6212;224;0;87;83
6213;224;0;86;85
6214;224;0;85;84
6215;223;0;84;85
6216;223;0;84;85
6217;224;0;84;84
6218;223;0;84;85
6219;223;0;86;85
6220;224;0;86;84
6221;223;0;85;83
6222;224;0;86;82
6223;223;0;86;82
6224;223;0;85;82
6225;223;0;84;83
6226;224;0;83;83
6227;223;0;83;83
6228;224;0;84;84
6229;224;0;83;84
6230;223;0;83;84
6231;223;0;83;83
6232;223;0;78;81
6233;224;0;78;80
6234;226;0;77;79
6235;223;0;75;78
6236;223;0;74;78
6237;224;0;81;78
6238;224;0;82;79
6239;223;0;80;79
6240;223;0;81;79
6241;224;0;82;80
6242;223;0;82;81
6243;223;0;83;82
6244;224;0;82;83
6245;224;0;85;84
6246;224;0;85;85
6247;224;0;87;86
6248;223;0;89;87
6249;223;0;90;88
6250;223;0;90;89
6251;224;0;91;89
6252;223;0;92;90
6253;224;0;92;90
6254;223;0;92;90
6255;223;0;92;91
6256;223;0;93;91
6257;222;0;92;91
6258;222;0;92;91
6259;222;0;92;92
6260;222;0;91;92
6261;223;0;89;92
6262;223;0;90;92
6263;223;0;88;92
6264;222;0;90;91
6265;222;0;88;90
6266;222;0;89;88
6267;223;0;87;86
6268;222;0;86;84
6269;224;0;85;82
6270;224;0;85;81
6271;224;0;83;80
6272;225;0;82;80
6273;224;0;84;79
6274;224;0;81;78
6275;223;0;80;78
6276;223;0;76;78
6277;223;0;79;79
6278;224;0;77;77
6279;223;0;82;76
6280;221;0;80;75
6281;224;0;82;75
6282;223;0;81;76
6283;224;0;82;77
6284;223;0;81;78
6285;223;0;78;79
6286;223;0;77;80
6287;223;0;78;82
6288;223;0;77;83
6289;224;0;80;85
6290;223;0;78;85
6291;224;0;80;85
6292;223;0;80;86
6293;223;0;83;85
6294;223;0;84;85
6295;223;0;84;85
6296;223;0;84;85
6297;223;0;86;84
6298;224;0;86;84
6299;223;0;85;84
6300;223;0;84;84
6301;224;0;86;85
6302;223;0;86;85
6303;223;0;86;85
6304;224;0;86;86
6305;226;0;86;87
6306;223;0;86;87
6307;223;0;86;87
6308;221;0;85;87
6309;222;0;86;87
6310;222;0;88;87
6311;221;0;88;87
6312;221;0;89;87
6313;221;0;89;87
6314;221;0;89;87
6315;219;0;89;87
6316;220;0;89;88
6317;221;0;88;88
6318;221;0;87;88
6319;223;0;87;89
6320;224;0;86;88
6321;224;0;86;88
6322;224;0;84;86
6323;225;0;84;86
6324;224;0;83;85
6325;224;0;82;84
6326;224;0;79;83
6327;224;0;79;83
6328;224;0;77;82
6329;225;0;78;81
6330;224;0;78;80
6331;223;0;79;79
6332;224;0;81;79
6333;223;0;80;79
6334;223;0;81;79
6335;223;0;81;78
6336;224;0;80;79
6337;223;0;79;78
6338;223;0;79;81
6339;223;0;79;80
6340;224;0;82;79
6341;223;0;83;80
6342;223;0;86;80
6343;224;0;85;81
6344;224;0;87;82
6345;223;0;86;83
6346;223;0;88;83
6347;223;0;86;85
6348;224;0;86;86
6349;224;0;87;85
6350;224;0;89;86
6351;223;0;89;86
6352;223;0;89;85
6353;223;0;88;86
6354;223;0;88;86
6355;223;0;88;86
6356;224;0;89;86
6357;223;0;87;87
6358;223;0;88;87
6359;222;0;88;88
6360;222;0;89;89
6361;223;0;89;88
6362;223;0;89;88
6363;223;0;89;88
6364;223;0;89;88
6365;223;0;88;88
6366;223;0;88;88
6367;223;0;88;88
6368;224;0;89;88
6369;222;0;88;88
6370;223;0;88;87
6371;223;0;88;87
6372;223;0;88;86
6373;223;0;88;87
6374;223;0;88;87
6375;223;0;88;87
6376;223;0;87;86
6377;222;0;88;86
6378;224;0;88;86
6379;224;0;88;86
6380;222;0;85;87
6381;222;0;86;87
6382;223;0;85;86
6383;223;0;85;86
6384;223;0;83;86
6385;224;0;83;87
6386;223;0;83;87
6387;222;0;85;85
6388;223;0;83;84
6389;223;0;82;83
6390;222;0;80;83
6391;222;0;78;82
6392;223;0;77;83
6393;224;0;78;81
6394;224;0;79;81
6395;226;0;76;82
6396;223;0;75;81
6397;224;0;74;81
6398;223;0;75;79
6399;223;0;75;79
6400;222;0;77;77
6401;223;0;76;77
6402;223;0;74;76
6403;224;0;75;75
6404;223;0;76;77
6405;223;0;73;76
6406;223;0;76;77
6407;223;0;74;77
6408;223;0;75;78
6409;223;0;76;77
6410;223;0;81;79
6411;223;0;82;80
6412;223;0;84;79
6413;223;0;83;80
6414;223;0;84;81
6415;223;0;83;82
6416;222;0;84;83
6417;223;0;84;83
6418;223;0;86;83
6419;223;0;86;83
6420;223;0;87;85
6421;224;0;87;85
6422;224;0;87;85
6423;223;0;86;85
6424;224;0;85;85
6425;223;0;86;85
6426;223;0;87;85
6427;223;0;85;85
6428;223;0;85;85
6429;223;0;84;85
6430;223;0;86;85
6431;224;0;86;84
6432;223;0;86;84
6433;224;0;85;85
6434;222;0;85;84
6435;222;0;85;85
6436;223;0;86;85
